GameState, Visists, blacksturn
[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 1. 1. 1. 0.][59, 59, 45, 74, 0, 60, 88, 116, 44, 45, 0, 0, 47, 158, 60, 0, 0, 0, 101, 103, 0, 0, 0, 0, 45, 48]False
[ 0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  1.  0. -1.  0.  0.  1.  1. 0.  0.  1.  1.  1.  1.  0.][30, 30, 15, 15, 0, 30, 15, 58, 15, 44, 0, 0, 30, 0, 30, 16, 0, 0, 15, 29, 0, 0, 0, 0, 29, 16]True
[ 0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  1.  1.  0. -1.  0.  0.  1.  1. 0.  0.  1.  1.  1.  1.  0.][40, 63, 65, 39, 0, 77, 88, 0, 76, 64, 0, 0, 64, 0, 112, 0, 0, 0, 76, 89, 0, 0, 0, 0, 28, 28]False
[ 0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  1.  1.  0. -1. -1.  0.  1.  1. 0.  0.  1.  1.  1.  1.  0.][13, 13, 13, 13, 0, 26, 13, 0, 13, 13, 0, 0, 26, 0, 0, 14, 0, 0, 13, 12, 0, 0, 0, 0, 13, 14]True
[ 0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  1.  1.  0. -1. -1.  0.  1.  1. 0.  0.  1.  1.  1.  1.  0.][1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 14, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1]False
[ 0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  1.  1. -1. -1. -1.  0.  1.  1. 0.  0.  1.  1.  1.  1.  0.][23, 24, 12, 24, 0, 24, 24, 0, 35, 24, 0, 0, 0, 0, 0, 13, 0, 0, 24, 23, 0, 0, 0, 0, 24, 13]True
[ 0.  0.  0.  0.  1.  0.  0.  1.  1.  0.  1.  1. -1. -1. -1.  0.  1.  1. 0.  0.  1.  1.  1.  1.  0.][50, 49, 30, 31, 0, 31, 76, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 30, 40, 0, 0, 0, 0, 49, 32]False
[ 0.  0.  0.  0.  1.  0. -1.  1.  1.  0.  1.  1. -1. -1. -1.  0.  1.  1. 0.  0.  1.  1.  1.  1.  0.][46, 29, 27, 29, 0, 29, 0, 0, 0, 20, 0, 0, 0, 0, 0, 11, 0, 0, 28, 27, 0, 0, 0, 0, 10, 11]True
[ 1.  0.  0.  0.  1.  0. -1.  1.  1.  0.  1.  1. -1. -1. -1.  0.  1.  1. 0.  0.  1.  1.  1.  1.  0.][0, 25, 79, 30, 0, 32, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 26, 31, 0, 0, 0, 0, 18, 34]False
[ 1.  0. -1.  0.  1.  0. -1.  1.  1.  0.  1.  1. -1. -1. -1.  0.  1.  1. 0.  0.  1.  1.  1.  1.  0.][0, 15, 0, 8, 0, 16, 0, 0, 0, 14, 0, 0, 0, 0, 0, 9, 0, 0, 8, 15, 0, 0, 0, 0, 15, 9]True
[ 1.  0. -1.  0.  1.  0. -1.  1.  1.  0.  1.  1. -1. -1. -1.  0.  1.  1. 0.  0.  1.  1.  1.  1.  1.][0, 28, 0, 23, 0, 25, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 18, 33, 0, 0, 0, 0, 0, 28]False
[ 1.  0. -1.  0.  1.  0. -1.  1.  1.  0.  1.  1. -1. -1. -1.  0.  1.  1. 0. -1.  1.  1.  1.  1.  1.][0, 5, 0, 20, 0, 17, 0, 0, 0, 5, 0, 0, 0, 0, 0, 7, 0, 0, 11, 0, 0, 0, 0, 0, 0, 7]True
[ 1.  0. -1.  0.  1.  1. -1.  1.  1.  0.  1.  1. -1. -1. -1.  0.  1.  1. 0. -1.  1.  1.  1.  1.  1.][0, 25, 0, 8, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 7]False
[ 1. -1. -1.  0.  1.  1. -1.  1.  1.  0.  1.  1. -1. -1. -1.  0.  1.  1. 0. -1.  1.  1.  1.  1.  1.][0, 0, 0, 7, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 4, 0, 0, 6, 0, 0, 0, 0, 0, 0, 4]True
[ 1. -1. -1.  0.  1.  1. -1.  1.  1.  0.  1.  1. -1. -1. -1.  0.  1.  1. 0. -1.  1.  1.  1.  1.  1.][0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]False
[ 1. -1. -1.  0.  1.  1. -1.  1.  1. -1.  1.  1. -1. -1. -1.  0.  1.  1. 0. -1.  1.  1.  1.  1.  1.][0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 15, 0, 0, 0, 0, 0, 0, 3]True
[ 1. -1. -1.  0.  1.  1. -1.  1.  1.  0.  1.  1.  0.  0.  0.  0.  1.  1. 1.  0.  1.  1.  1.  1.  1.][0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 13, 22, 13, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 9]False
[ 1. -1. -1.  0.  1.  1. -1.  1.  1.  0.  1.  1.  0. -1.  0.  0.  1.  1. 1.  0.  1.  1.  1.  1.  1.][0, 0, 0, 9, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 8, 6, 0, 0, 0, 5, 0, 0, 0, 0, 0, 6]True
[ 1. -1. -1.  0.  1.  1. -1.  1.  1.  0.  1.  1.  0. -1.  0.  0.  1.  1. 1.  0.  1.  1.  1.  1.  1.][0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]False
[ 1. -1. -1.  0.  1.  1. -1.  1.  1. -1.  1.  1.  0. -1.  0.  0.  1.  1. 1.  0.  1.  1.  1.  1.  1.][0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 8, 6, 0, 0, 0, 9, 0, 0, 0, 0, 0, 6]True
[ 1. -1. -1.  0.  1.  1. -1.  1.  1.  0.  1.  1.  0. -1.  1.  0.  1.  1. 1.  0.  1.  1.  1.  1.  1.][0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13]False
[ 1. -1. -1.  0.  1.  1. -1.  1.  1.  0.  1.  1.  0. -1.  1.  0.  1.  1. 1.  0.  1.  1.  1.  1.  1.][0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]True
[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.][118, 71, 187, 94, 48, 71, 0, 186, 141, 117, 118, 95, 141, 25, 187, 71, 164, 94, 140, 95, 25, 48, 71, 94, 71, 26]False
[ 0.  0. -1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 0.  0.  0.  0.  0.  0.  0.][68, 91, 0, 113, 113, 90, 0, 135, 156, 46, 90, 113, 135, 201, 46, 135, 68, 157, 113, 68, 157, 46, 68, 91, 69, 25]True
[ 0.  0. -1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0. 0.  0.  0.  0.  0.  0.  0.][44, 87, 0, 150, 107, 107, 0, 86, 65, 65, 128, 108, 360, 0, 107, 65, 107, 108, 65, 87, 44, 107, 65, 107, 87, 46]False
[ 0.  0. -1.  0.  0.  0.  1.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0. 0.  0.  0.  0.  0.  0.  0.][42, 142, 0, 62, 42, 123, 0, 203, 42, 63, 143, 223, 0, 0, 123, 22, 123, 183, 242, 102, 22, 122, 82, 143, 43, 65]True
[ 0.  0. -1.  0.  0.  0.  1.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0. 1.  0.  0.  0.  0.  0.  0.][59, 79, 0, 155, 98, 79, 0, 174, 116, 59, 136, 78, 0, 0, 59, 136, 136, 117, 0, 97, 98, 59, 193, 117, 40, 82]False
[ 0.  0. -1.  0.  0.  0.  1.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0. 1.  0.  0.  0. -1.  0.  0.][56, 129, 0, 56, 56, 110, 0, 165, 92, 128, 56, 164, 0, 0, 93, 74, 38, 398, 0, 56, 56, 56, 0, 110, 74, 21]True
[ 0.  0. -1.  0.  0.  0.  1.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  1. 1.  0.  0.  0. -1.  0.  0.][70, 139, 0, 53, 122, 88, 0, 207, 139, 104, 104, 122, 0, 0, 173, 53, 207, 0, 0, 53, 53, 88, 0, 173, 71, 74]False
[ 0.  0. -1.  0.  0.  0.  1. -1.  0.  0.  0.  0. -1.  1.  0.  0.  0.  1. 1.  0.  0.  0. -1.  0.  0.][99, 50, 0, 99, 83, 66, 0, 0, 50, 115, 51, 163, 0, 0, 51, 195, 323, 0, 0, 98, 82, 99, 0, 83, 82, 19]True
[ 0.  0. -1.  0.  0.  0.  1. -1.  0.  0.  0.  0. -1.  1.  0.  0.  1.  1. 1.  0.  0.  0. -1.  0.  0.][78, 138, 0, 47, 62, 138, 0, 0, 77, 153, 77, 287, 0, 0, 138, 153, 0, 0, 0, 77, 32, 123, 0, 77, 123, 34]False
[ 0.  0. -1.  0.  0.  0.  1. -1.  0.  0.  0. -1. -1.  1.  0.  0.  1.  1. 1.  0.  0.  0. -1.  0.  0.][86, 73, 0, 101, 30, 100, 0, 0, 227, 72, 115, 0, 0, 0, 87, 143, 0, 0, 0, 87, 59, 44, 0, 73, 73, 62]True
[ 0.  0. -1.  0.  0.  0.  1. -1.  1.  0.  0. -1. -1.  1.  0.  0.  1.  1. 1.  0.  0.  0. -1.  0.  0.][120, 159, 0, 41, 81, 67, 0, 0, 0, 133, 185, 0, 0, 0, 159, 54, 0, 0, 0, 107, 120, 146, 0, 68, 55, 30]False
[ 0.  0. -1.  0.  0.  0.  1. -1.  1.  0. -1. -1. -1.  1.  0.  0.  1.  1. 1.  0.  0.  0. -1.  0.  0.][26, 99, 0, 171, 87, 62, 0, 0, 0, 110, 0, 0, 0, 0, 195, 87, 0, 0, 0, 135, 111, 74, 0, 50, 123, 54]True
[ 0.  0. -1.  0.  0.  0.  1. -1.  1.  0. -1. -1. -1.  1.  1.  0.  1.  1. 1.  0.  0.  0. -1.  0.  0.][36, 78, 0, 145, 24, 79, 0, 0, 0, 100, 0, 0, 0, 0, 0, 68, 0, 0, 0, 35, 46, 122, 0, 79, 46, 50]False
[ 0.  0. -1. -1.  0.  0.  1. -1.  1.  0. -1. -1. -1.  1.  1.  0.  1.  1. 1.  0.  0.  0. -1.  0.  0.][71, 93, 0, 0, 123, 72, 0, 0, 0, 103, 0, 0, 0, 0, 0, 153, 0, 0, 0, 133, 93, 103, 0, 132, 51, 13]True
[ 0.  0. -1. -1.  0.  0.  1. -1.  1.  0. -1. -1. -1.  1.  1.  0.  1.  1. 1.  1.  0.  0. -1.  0.  0.][65, 29, 0, 0, 37, 56, 0, 0, 0, 21, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 39, 83, 0, 47, 20, 12]False
[ 0.  0. -1. -1.  0.  0.  1. -1.  1.  0. -1. -1. -1.  1.  1. -1.  1.  1. 1.  1.  0.  0. -1.  0.  0.][17, 25, 0, 0, 104, 41, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 90, 0, 50, 34, 11]True
[ 0.  0. -1. -1.  1.  0.  1. -1.  1.  0. -1. -1. -1.  1.  1. -1.  1.  1. 1.  1.  0.  0. -1.  0.  0.][17, 37, 0, 0, 0, 37, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 57, 0, 17, 15, 10]False
[ 0.  0. -1. -1.  1.  0.  1. -1.  1.  0. -1. -1. -1.  1.  1. -1.  1.  1. 1.  1.  0. -1. -1.  0.  0.][28, 44, 0, 0, 0, 56, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 39, 15]True
[ 0.  0. -1. -1.  1.  0.  1. -1.  1.  0. -1. -1. -1.  1.  1. -1.  1.  1. 1.  1.  0. -1. -1.  1.  0.][37, 36, 0, 0, 0, 43, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 14]False
[ 0.  0. -1. -1.  0.  0.  1. -1.  1. -1. -1. -1. -1.  1.  1. -1.  1.  1. 1.  1.  0. -1. -1.  1.  0.][22, 26, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 18]True
[ 0.  0. -1. -1.  0.  0.  1. -1.  1. -1. -1. -1. -1.  1.  1. -1.  1.  1. 1.  1.  0. -1. -1.  1.  0.][1, 6, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 1]False
[-1.  0. -1. -1.  0.  0.  1. -1.  1. -1. -1. -1. -1.  1.  1. -1.  1.  1. 1.  1.  0. -1. -1.  1.  0.][0, 16, 0, 0, 20, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 18]True
[-1.  0. -1. -1.  0.  0.  1. -1.  1. -1. -1. -1. -1.  1.  1. -1.  1.  1. 1.  1.  1.  0.  0.  1.  0.][0, 11, 0, 0, 28, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 25, 0, 0, 14]False
[-1.  0. -1. -1.  0.  0.  1. -1.  1. -1. -1. -1. -1.  1.  1. -1.  1.  1. 1.  1.  0. -1.  0.  1.  0.][0, 11, 0, 0, 37, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 19, 18]True
[-1.  0. -1. -1.  1.  0.  1. -1.  1.  0. -1. -1. -1.  1.  1. -1.  1.  1. 1.  1.  0. -1.  0.  1.  0.][0, 22, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 18, 0, 0, 18]False
[-1.  0. -1. -1.  1.  0.  1. -1.  1.  0. -1. -1. -1.  1.  1. -1.  1.  1. 1.  1.  0. -1.  0.  1.  0.][0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 7, 1]True
[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.][117, 117, 210, 48, 94, 48, 0, 95, 94, 71, 118, 94, 141, 48, 141, 48, 279, 163, 95, 95, 118, 48, 48, 117, 25, 26]False
[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0. 0.  0.  0.  0.  0.  0.  0.][91, 90, 134, 135, 90, 135, 0, 156, 156, 135, 113, 90, 157, 135, 113, 91, 0, 135, 113, 69, 69, 91, 24, 90, 24, 48]True
[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0. -1.  0. 0.  0.  0.  0.  0.  0.  0.][66, 129, 65, 65, 65, 107, 0, 107, 107, 65, 108, 192, 0, 128, 65, 65, 0, 171, 128, 108, 171, 44, 107, 65, 65, 68]False
[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0. -1. -1. 0.  0.  0.  0.  0.  0.  0.][83, 82, 83, 143, 42, 122, 0, 62, 62, 102, 43, 142, 0, 122, 163, 123, 0, 0, 203, 143, 43, 102, 82, 163, 43, 23]True
[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0. -1. -1. 1.  0.  0.  0.  0.  0.  0.][117, 136, 116, 174, 78, 40, 0, 174, 59, 98, 135, 78, 0, 117, 97, 117, 0, 0, 0, 78, 79, 136, 97, 78, 40, 62]False
[ 0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  1.  0.  0.  0. -1. -1. 1.  0.  0.  0.  0.  0.  0.][38, 111, 183, 129, 93, 92, 0, 0, 147, 110, 92, 164, 0, 165, 74, 111, 0, 0, 0, 38, 38, 75, 38, 147, 75, 59]True
[ 0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  1.  1.  0.  0.  0. -1. -1. 1.  0.  0.  0.  0.  0.  0.][70, 190, 122, 104, 53, 53, 0, 0, 139, 70, 138, 0, 0, 190, 70, 155, 0, 0, 0, 87, 36, 54, 104, 122, 54, 74]False
[ 0. -1.  0.  0.  0.  0.  1. -1.  0.  0.  0.  1.  1.  0.  0.  0. -1. -1. 1.  0.  0.  0.  0.  0.  0.][147, 0, 227, 82, 83, 98, 0, 0, 290, 34, 114, 0, 0, 67, 18, 82, 0, 0, 0, 50, 67, 18, 67, 146, 114, 87]True
[ 0. -1.  0.  0.  0.  0.  1. -1.  1.  0.  0.  1.  1.  0.  0.  0. -1. -1. 1.  0.  0.  0.  0.  0.  0.][47, 0, 76, 137, 62, 152, 0, 0, 0, 62, 48, 0, 0, 153, 153, 153, 0, 0, 0, 91, 108, 107, 167, 108, 93, 66]False
[ 0. -1.  0.  0.  0.  0.  1. -1.  1.  0.  0.  1.  1. -1.  0.  0. -1. -1. 1.  0.  0.  0.  0.  0.  0.][44, 0, 256, 30, 59, 44, 0, 0, 0, 115, 101, 0, 0, 0, 226, 100, 0, 0, 0, 101, 100, 45, 59, 58, 87, 17]True
[ 0. -1.  1.  0.  0.  0.  1.  0.  1.  0.  0.  1.  1. -1.  0.  0. -1. -1. 1.  0.  0.  0.  0.  0.  0.][42, 0, 0, 156, 109, 119, 0, 0, 0, 280, 95, 0, 0, 0, 133, 134, 0, 0, 0, 42, 42, 70, 109, 134, 57, 45]False
[ 0. -1.  1.  0.  0.  0.  1.  0.  1. -1.  0.  1.  1. -1.  0.  0. -1. -1. 1.  0.  0.  0.  0.  0.  0.][71, 0, 0, 80, 54, 40, 0, 55, 0, 0, 54, 0, 0, 0, 209, 80, 0, 0, 0, 40, 80, 80, 79, 66, 67, 29]True
[ 0. -1.  1.  0.  0.  0.  1.  0.  1. -1.  0.  1.  1.  0.  1.  0. -1. -1. 1.  0.  0.  0.  0.  0.  0.][70, 0, 0, 69, 45, 37, 0, 0, 0, 0, 59, 0, 0, 0, 0, 47, 0, 0, 0, 38, 37, 26, 72, 26, 37, 16]False
[ 0. -1.  1. -1.  0.  0.  1.  0.  1. -1.  0.  1.  1.  0.  1.  0. -1. -1. 1.  0.  0.  0.  0.  0.  0.][25, 0, 0, 0, 41, 24, 0, 24, 0, 0, 25, 0, 0, 13, 0, 25, 0, 0, 0, 37, 25, 25, 24, 25, 11, 13]True
[ 0. -1.  1. -1.  0.  0.  1.  0.  1. -1.  0.  1.  1.  0.  1.  0. -1. -1. 1.  0.  1.  0.  0.  0.  0.][41, 0, 0, 0, 0, 112, 0, 108, 0, 0, 40, 0, 0, 0, 0, 50, 0, 0, 0, 110, 0, 22, 57, 93, 23, 35]False
[ 0. -1.  1. -1.  0. -1.  1.  0.  1. -1.  0.  1.  1.  0.  1.  0. -1. -1. 1.  0.  1.  0.  0.  0.  0.][21, 0, 0, 0, 23, 0, 0, 10, 0, 0, 40, 0, 0, 21, 0, 21, 0, 0, 0, 20, 0, 10, 21, 10, 29, 11]True
[ 0. -1.  1. -1.  0. -1.  1.  0.  1. -1.  1.  1.  1.  0.  1.  0. -1. -1. 1.  0.  1.  0.  0.  0.  0.][0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 66, 0, 23, 47, 30, 53, 12]False
[ 0. -1.  1. -1.  0. -1.  1.  0.  1. -1.  1.  1.  1.  0.  1.  0. -1. -1. 1. -1.  1.  0.  0.  0.  0.][49, 0, 0, 0, 38, 0, 0, 8, 0, 0, 0, 0, 0, 32, 0, 33, 0, 0, 0, 0, 0, 41, 25, 7, 44, 9]True
[ 1.  0.  1. -1.  0.  0.  1.  0.  1. -1.  1.  1.  1.  0.  1.  0. -1. -1. 1. -1.  1.  0.  0.  0.  0.][0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 11, 0, 0, 0, 0, 0, 15, 11, 39, 15, 17]False
[ 1.  0.  1. -1.  0.  0.  1.  0.  1. -1.  1.  1.  1. -1.  0.  0. -1. -1. 1. -1.  1.  0.  0.  0.  0.][0, 10, 0, 0, 18, 20, 0, 28, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 18, 37, 9, 27, 10]True
[ 1.  0.  1. -1.  0.  0.  1.  0.  1. -1.  1.  1.  1. -1.  0.  0. -1. -1. 1. -1.  1.  0.  1.  0.  0.][0, 0, 0, 0, 10, 0, 0, 160, 0, 0, 0, 0, 0, 0, 71, 36, 0, 0, 0, 0, 0, 38, 0, 107, 25, 17]False
[ 1.  0.  1. -1.  0.  0.  1. -1.  0. -1.  1.  1.  1. -1.  0.  0. -1. -1. 1. -1.  1.  0.  1.  0.  0.][0, 32, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 70, 0, 101, 23, 29]True
[ 1.  0.  1. -1.  0.  0.  1. -1.  0. -1.  1.  1.  1. -1.  0.  0. -1. -1. 1. -1.  1.  0.  1.  1.  0.][0, 55, 0, 0, 14, 0, 0, 0, 20, 0, 0, 0, 0, 0, 19, 23, 0, 0, 0, 0, 0, 17, 0, 0, 15, 22]False
[ 1. -1.  0. -1.  0.  0.  1. -1.  0. -1.  1.  1.  1. -1.  0.  0. -1. -1. 1. -1.  1.  0.  1.  1.  0.][0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 55, 0, 0, 37, 27]True
[ 1. -1.  0. -1.  0.  0.  1. -1.  0. -1.  1.  1.  1. -1.  0.  1. -1. -1. 1. -1.  1.  0.  1.  1.  0.][0, 0, 19, 0, 12, 19, 0, 0, 12, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 6]False
[ 1. -1. -1. -1.  0.  0.  1. -1.  0. -1.  1.  1.  1. -1.  0.  1. -1. -1. 1. -1.  1.  0.  1.  1.  0.][0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 15, 14]True
[ 1. -1. -1. -1.  0.  0.  1. -1.  0. -1.  1.  1.  1. -1.  0.  1.  0.  0. 1. -1.  1.  1.  1.  1.  0.][0, 0, 0, 0, 19, 39, 0, 0, 19, 0, 0, 0, 0, 0, 19, 0, 11, 11, 0, 0, 0, 0, 0, 0, 12, 6]False
[ 0. -1. -1. -1.  0. -1.  1. -1.  0. -1.  1.  1.  1. -1.  0.  1.  0.  0. 1. -1.  1.  1.  1.  1.  0.][0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 0, 0, 0, 0, 0, 0, 51, 19]True
[ 0. -1. -1. -1.  0. -1.  1. -1.  0. -1.  1.  1.  1. -1.  0.  1.  0.  0. 1. -1.  1.  1.  1.  1.  1.][11, 0, 0, 0, 12, 0, 0, 0, 32, 0, 0, 0, 0, 0, 16, 0, 30, 25, 0, 0, 0, 0, 0, 0, 0, 12]False
[ 0. -1. -1. -1.  0. -1.  1. -1. -1. -1.  1.  1.  1. -1.  0.  1.  0.  0. 1. -1.  1.  1.  1.  1.  1.][29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 22, 9, 0, 0, 0, 0, 0, 0, 0, 7]True
[ 1. -1. -1. -1.  0.  0.  1. -1. -1. -1.  1.  1.  1. -1.  0.  1.  0.  0. 1. -1.  1.  1.  1.  1.  1.][0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 72, 18, 0, 0, 0, 0, 0, 0, 0, 6]False
[ 1. -1. -1. -1.  0.  0.  1. -1. -1. -1.  1.  1.  1. -1.  0.  1. -1.  0. 1. -1.  1.  1.  1.  1.  1.][0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5]True
[ 1. -1. -1. -1.  0.  0.  1. -1. -1. -1.  1.  1.  1. -1.  0.  1. -1.  0. 1. -1.  1.  1.  1.  1.  1.][0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]False
[ 1. -1. -1. -1. -1.  0.  1. -1. -1. -1.  1.  1.  1. -1.  0.  1. -1.  0. 1. -1.  1.  1.  1.  1.  1.][0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3]True
[ 1. -1. -1. -1. -1.  0.  1. -1. -1. -1.  1.  1.  1. -1.  0.  1. -1.  0. 1. -1.  1.  1.  1.  1.  1.][0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]False
[ 0. -1. -1. -1. -1. -1.  1. -1. -1. -1.  1.  1.  1. -1.  0.  1. -1.  0. 1. -1.  1.  1.  1.  1.  1.][0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 5]True
[ 0. -1. -1. -1. -1. -1.  1. -1. -1. -1.  1.  1.  1. -1.  1.  1. -1.  0. 1.  0.  1.  1.  1.  1.  1.][0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5]False
[ 0. -1. -1. -1. -1. -1.  1. -1. -1. -1.  1.  1.  1. -1.  1.  1. -1.  0. 1.  0.  1.  1.  1.  1.  1.][1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1]True
[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.][48, 94, 141, 72, 95, 118, 210, 94, 0, 71, 71, 71, 117, 163, 48, 141, 164, 71, 233, 94, 48, 25, 141, 117, 25, 26]False
[ 0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  0.  0.][113, 113, 91, 135, 68, 46, 157, 69, 0, 113, 178, 135, 113, 46, 68, 135, 91, 179, 0, 134, 69, 46, 157, 135, 24, 25]True
[ 0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  0.  0.][87, 108, 149, 108, 107, 65, 149, 171, 0, 86, 0, 107, 192, 171, 87, 23, 107, 129, 0, 45, 65, 87, 87, 87, 23, 68]False
